model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
mlp,y_TLT,18,34,0.01959977357220612,0.028403954579260416,-21.83248703470983,0.47058823529411764,0.47058823529411764,-0.24587693718818135,-0.120244461420932
mlp,y_TLT,19,35,0.03476765955235236,0.043173457493595614,-64.4800796351048,0.5428571428571428,0.5428571428571428,0.30045748474491246,0.26134453781512607
mlp,y_TLT,20,34,0.025895988363496932,0.032945486850495906,-42.836237413504165,0.47058823529411764,0.47058823529411764,0.09200762473567571,0.16730328495034374
mlp,y_TLT,21,29,0.019637549205011373,0.026046676476563058,-26.017568820579335,0.5517241379310345,0.5517241379310345,-0.15634996003548393,-0.10147783251231525
mlp,y_TLT,22,27,0.014232404134822761,0.018380234213017644,-15.005105126444821,0.48148148148148145,0.48148148148148145,0.13901124875473447,0.18803418803418803
mlp,y_TLT,23,29,0.020090289071348393,0.026812581760399065,-22.1086365008658,0.41379310344827586,0.41379310344827586,-0.2888259612657394,-0.3231527093596058
mlp,y_TLT,24,33,0.015032402755975189,0.019467148280657556,-13.35888618829101,0.5151515151515151,0.5151515151515151,0.3109237818236096,0.3405748663101605
mlp,y_GLD,0,35,0.012317981666649753,0.016257717592691737,-2.6117138289143442,0.5142857142857142,0.5142857142857142,0.04662366926311929,0.06302521008403361
mlp,y_GLD,1,35,0.01913884019988956,0.024923191428148844,-9.458381992557461,0.45714285714285713,0.45714285714285713,-0.09902039738587497,-0.08655462184873951
mlp,y_GLD,2,37,0.014527305020702574,0.018261794611523306,-2.477113181753066,0.4594594594594595,0.4594594594594595,0.12180984147802405,0.07871028923660502
mlp,y_GLD,3,34,0.02518550712164064,0.038890868228749355,-16.21588584762805,0.4411764705882353,0.4411764705882353,-0.19290467690562957,-0.11352177234530175
mlp,y_GLD,4,32,0.032701117412994654,0.049700673624172464,-22.272927156167093,0.46875,0.46875,-0.030062138516507683,-0.0439882697947214
mlp,y_GLD,5,28,0.019645558647977422,0.02581993331421215,-9.071480931593593,0.42857142857142855,0.42857142857142855,0.07229652468649998,0.07115489874110564
mlp,y_GLD,6,29,0.022797012005412818,0.0311572790482148,-13.526929493666584,0.27586206896551724,0.27586206896551724,-0.28290530264453756,-0.39014778325123145
mlp,y_GLD,7,30,0.03626108572953725,0.05224565756712326,-49.92777407657378,0.4,0.4,-0.01975279578404447,-0.11991101223581756
mlp,y_GLD,8,34,0.025507027816980537,0.03537342109480618,-19.940006247502723,0.5882352941176471,0.5882352941176471,-0.010501213885192078,0.05393430099312452
mlp,y_GLD,9,35,0.027503084385487285,0.0387165435044399,-10.486706230050899,0.6,0.6,0.07123951744217151,-0.013725490196078433
mlp,y_GLD,10,35,0.01994383803218964,0.027270143317900012,-2.964485871749727,0.6285714285714286,0.6285714285714286,0.025750345000468224,0.07787114845938375
mlp,y_GLD,11,35,0.026704120455389564,0.04395240871277324,-6.403608367769757,0.6857142857142857,0.6857142857142857,-0.01123531581962562,0.17030812324929973
mlp,y_GLD,12,34,0.024815420365433775,0.03118053088399953,-3.8378769801254924,0.38235294117647056,0.38235294117647056,-0.05506038023189228,-0.16485867074102367
mlp,y_GLD,13,35,0.014295395147547721,0.018445696913506962,-1.5746865274747388,0.5428571428571428,0.5428571428571428,0.10120648615499295,0.13613445378151262
mlp,y_GLD,14,34,0.02142055498860959,0.02802311383652314,-10.596034803863908,0.5294117647058824,0.5294117647058824,-0.05316351406860702,-0.1388846447669977
mlp,y_GLD,15,34,0.013449290391839019,0.016914791435284533,-3.742059599574909,0.5294117647058824,0.5294117647058824,0.09166068157255765,0.1498854087089381
mlp,y_GLD,16,33,0.01809748926922963,0.022992631212537775,-8.747833914063571,0.5454545454545454,0.5454545454545454,0.15683868520132827,0.20287433155080214
mlp,y_GLD,17,33,0.01950488855216974,0.025654938176780422,-11.038091828675219,0.5151515151515151,0.5151515151515151,0.15732847806414327,0.13101604278074866
mlp,y_GLD,18,34,0.025431205595119293,0.037568507598485464,-5.535541804537749,0.47058823529411764,0.47058823529411764,-0.10786220261134997,-0.15691367456073338
